#FID	IID	Population	Group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
0	NA20754	TSI	SEU	0.0468809	-0.0103155	0.00797627	0.0455647	0.00562711	0.0232107	-0.0240206	-0.0499664	0.00197145	-0.0278688
0	NA20755	TSI	SEU	0.0494406	-0.0135855	0.000170468	0.042732	0.00123217	0.00399208	-0.0110649	-0.0633625	-0.0245505	-0.0265646
0	NA20756	TSI	SEU	0.0422531	-0.0071707	-0.000839179	0.0595204	-0.00641812	-0.0000717502	-0.00300436	-0.0466112	-0.0325234	-0.0303874
0	NA20757	TSI	SEU	0.0470993	-0.00468154	0.00436872	0.0606561	-0.0160708	0.0397861	-0.000709091	-0.0077189	-0.0125451	0.0133512
0	NA20758	TSI	SEU	0.0433483	-0.0109454	0.00806177	0.0468711	0.000976394	0.0207249	-0.00218935	-0.0376195	0.0199283	-0.0095438
0	NA20759	TSI	SEU	0.0440561	-0.0128903	0.00384778	0.0352567	0.00449184	0.00919962	0.00631477	-0.00755705	0.0457013	-0.0138139
0	NA20760	TSI	SEU	0.0418506	-0.0133112	0.0031389	0.0230697	0.00948966	0.0168114	-0.0133429	-0.0384252	0.066525	-0.0362676
0	NA20761	TSI	SEU	0.0465664	-0.00152698	0.0089003	0.0350979	-0.00963363	0.0289211	-0.00599181	-0.0544283	0.0321836	0.00617082
0	NA20762	TSI	SEU	0.046936	-0.00926614	-0.00178847	0.0485055	-0.00693179	0.0134603	0.0033386	-0.0353689	0.0507065	0.0185946
0	NA20763	TSI	SEU	0.0416155	-0.0138154	0.00237981	0.0503382	-0.00493805	0.012613	-0.00537759	-0.0536869	-0.0172247	0.00382746
0	NA20764	TSI	SEU	0.04572	-0.00941006	0.00395938	0.0571087	-0.00142066	0.0187546	-0.000487381	-0.026374	0.0114259	-0.0175179
0	NA20765	TSI	SEU	0.047781	-0.00713587	0.00185151	0.0527411	-0.00921233	0.0277317	-0.0093518	0.00903393	0.0317503	0.00521869
0	NA20766	TSI	SEU	0.0451969	-0.0101179	0.000956993	0.0382592	-0.00135244	-0.0106571	-0.000307196	-0.0470009	-0.0117934	-0.00626217
0	NA20767	TSI	SEU	0.0439778	-0.00510144	0.00599703	0.0430228	-0.0216744	0.0141244	0.00974827	-0.0214167	0.0292458	-0.0189894
0	NA20768	TSI	SEU	0.0460506	-0.0086331	-0.00959815	0.0395436	0.00642689	0.0113866	-0.0145758	-0.0527847	0.0534771	0.0240414
0	NA20769	TSI	SEU	0.044309	-0.00683768	-0.00220896	0.0412795	0.00386969	0.0166671	-0.0115271	-0.0354621	0.0150857	-0.0079836
0	NA20770	TSI	SEU	0.0481556	-0.0000844029	-0.00552277	0.0453742	-0.00778969	0.0173892	0.00551157	-0.0738232	0.0155798	0.00231054
0	NA20771	TSI	SEU	0.048545	-0.0133192	-0.00191862	0.0400815	-0.00654857	0.0167684	-0.00919597	-0.0162623	-0.00590081	0.000810927
0	NA20772	TSI	SEU	0.0492512	0.00245274	-0.0040357	0.0499564	0.0151705	0.0267558	-0.000117225	-0.0590476	0.0158098	-0.0161908
0	NA20773	TSI	SEU	0.0461135	-0.0114437	0.00991831	0.033774	-0.0197363	-0.00251845	0.00349155	-0.0546808	-0.0196573	-0.0129672
0	NA20774	TSI	SEU	0.0494486	-0.00828338	0.00160274	0.0495568	0.0157346	0.0216016	-0.00880416	-0.0251139	0.0140552	0.0210323
0	NA20775	TSI	SEU	0.0440229	-0.00651587	0.00485802	0.0550678	0.000647411	0.0137633	-0.0023071	-0.0086618	0.00656622	0.0208066
0	NA20778	TSI	SEU	0.0466349	-0.00892072	-0.00673565	0.0375455	0.0259909	0.00349531	-0.00198504	-0.00725133	0.0321092	-0.016985
0	NA20783	TSI	SEU	0.050048	-0.0107904	-0.00199903	0.0474008	-0.0104741	0.012241	-0.0189653	-0.0601173	0.0101041	-0.00125137
0	NA20785	TSI	SEU	0.0456704	-0.0175839	0.00791532	0.0357451	0.00285557	-0.00162458	-0.00769602	0.000818104	0.0482051	-0.0111483
0	NA20786	TSI	SEU	0.0470343	-0.00730798	-0.0020166	0.0387479	0.00593892	0.0243628	0.00154328	-0.0529399	0.0584326	0.00918397
0	NA20787	TSI	SEU	0.0511279	-0.0126899	0.0116381	0.0519804	0.00579014	0.0196888	-0.0218611	-0.0443064	-0.00749793	0.00160411
0	NA20790	TSI	SEU	0.0441877	-0.0108607	0.00240307	0.0488327	0.0147703	0.0309425	-0.0130023	-0.0600384	0.041059	0.0103283
0	NA20792	TSI	SEU	0.0473522	-0.0157219	0.00578595	0.033962	-0.0249656	0.0116393	-0.0176431	-0.0188119	-0.00124478	-0.00657629
0	NA20795	TSI	SEU	0.0515083	-0.00774679	-0.00553121	0.0620617	0.00475051	0.0212857	-0.0168877	-0.0405784	0.0349559	0.0237523
0	NA20796	TSI	SEU	0.0483866	-0.00579359	-0.0113538	0.0511986	0.000239704	0.0215758	-0.0100349	-0.0709084	0.0314484	0.00329709
0	NA20797	TSI	SEU	0.0448754	-0.00844242	0.00969492	0.046404	0.00436853	0.000747989	-0.0011884	-0.0454799	0.0345515	0.018352
0	NA20798	TSI	SEU	0.0477308	-0.0129589	0.0000729084	0.0480806	-0.00388038	0.00885011	-0.00964638	-0.0682179	-0.03338	-0.0176447
0	NA20799	TSI	SEU	0.0518114	-0.00600296	0.00892639	0.0328657	0.00059561	0.0111433	-0.00295601	0.00226662	0.0330494	0.0109681
0	NA20800	TSI	SEU	0.05323	-0.0190039	0.00245457	0.0383099	-0.00455739	0.0082492	-0.00277317	-0.0278288	-0.00600637	0.00677786
0	NA20801	TSI	SEU	0.0428015	-0.004349	0.000906621	0.0448075	0.00390795	0.0362133	-0.00675527	-0.0302419	0.0442174	0.0154706
0	NA20802	TSI	SEU	0.0513742	-0.0100354	-0.00254484	0.0470403	0.00913554	0.0207359	-0.00865079	-0.012849	0.0365527	-0.00376275
0	NA20803	TSI	SEU	0.0470687	-0.0110302	0.00616803	0.0367658	0.0135521	0.00845794	-0.00638313	-0.0235215	0.0168752	-0.00123946
0	NA20804	TSI	SEU	0.0464424	-0.00339847	-0.00176888	0.0273607	0.00590569	0.0327969	-0.0176722	-0.0122669	0.0454676	-0.0338833
0	NA20805	TSI	SEU	0.0482059	-0.0154035	0.00434447	0.0470087	0.00354637	0.0243173	-0.0175575	-0.0407429	0.0184117	0.000546561
0	NA20806	TSI	SEU	0.0485796	-0.00704146	-0.000804907	0.0390923	0.00935882	0.0375516	-0.000355389	-0.0217343	0.0256808	-0.02711
0	NA20807	TSI	SEU	0.047056	-0.0151027	0.00340629	0.0344655	0.000508023	0.0140094	-0.00361714	-0.0376459	-0.005124	0.0120556
0	NA20808	TSI	SEU	0.0483146	-0.00804797	-0.00535965	0.0453751	0.00827465	0.0315024	-0.0173374	-0.0468651	0.0278966	0.0142345
0	NA20809	TSI	SEU	0.0473965	-0.00843916	-0.000924501	0.0373857	-0.00461385	-0.0069631	-0.0225961	-0.0434391	0.014483	0.0324407
0	NA20810	TSI	SEU	0.0508987	-0.0109531	-0.00110223	0.0452883	-0.00101829	0.0229873	-0.0116779	-0.0457363	0.00135485	-0.0190786
0	NA20811	TSI	SEU	0.046268	-0.00624447	0.00925293	0.0379984	0.00166316	0.0221601	-0.00801318	-0.0345578	-0.00439804	-0.00143764
0	NA20812	TSI	SEU	0.0420818	-0.00280957	0.00600773	0.0391854	0.00594747	0.0165402	-0.00692982	-0.0388537	0.0218666	-0.00784507
0	NA20813	TSI	SEU	0.0458365	-0.00801245	0.00243004	0.0404174	-0.0157686	0.0102478	-0.0217115	-0.0590178	0.00606594	-0.0261739
0	NA20814	TSI	SEU	0.0460872	-0.010969	0.00867936	0.0459974	0.00920383	0.0275619	-0.020116	-0.0178044	0.00141408	0.00326436
0	NA20815	TSI	SEU	0.0442782	-0.00826985	-0.00872104	0.032856	-0.0162485	0.0213863	0.00136189	0.00664413	0.0467318	0.017641
0	NA20818	TSI	SEU	0.0448639	-0.00286568	0.00397705	0.0289368	-0.0209302	-0.00025912	-0.010663	-0.0536316	-0.0111519	-0.023595
0	NA20819	TSI	SEU	0.0399242	-0.0127267	0.0100436	0.0541164	-0.00574661	-0.000185077	-0.00840794	-0.0413536	-0.0170248	-0.0136693
0	NA20821	TSI	SEU	0.0453369	-0.00598668	-0.005142	0.0434637	-0.0233092	0.00302004	-0.022685	-0.024586	-0.0102569	-0.0164064
0	NA20822	TSI	SEU	0.0455383	-0.0173681	0.00122072	0.0480787	-0.0057188	0.0279601	0.00333228	-0.0275332	0.0217363	-0.0110682
0	NA20826	TSI	SEU	0.0443478	-0.0158121	0.00967122	0.0463173	0.00380633	-0.00655816	-0.0288895	-0.0692496	-0.0360184	0.0150637
0	NA20827	TSI	SEU	0.0431646	0.0000198654	-0.0047421	0.0403817	-0.00275755	0.0207057	-0.0258175	-0.0598474	-0.000292628	0.0263747
0	NA20828	TSI	SEU	0.0481204	-0.0142117	0.00625396	0.0414053	0.00899208	0.0164591	-0.00225789	-0.0672796	-0.0372014	0.0140743
0	NA20832	TSI	SEU	0.0497849	-0.00440723	0.00299075	0.0443121	0.003801	0.0179683	0.00048538	-0.0508021	0.00267023	0.00322788
0	S_Czech-2\S_Czech-2	CZ	EEU	-0.00371492	0.0119614	0.00744993	-0.00834713	-0.00485467	-0.00124992	0.0251809	-0.0109787	-0.0186948	-0.00111932
0	S_Estonian-1\S_Estonian-1	EST	ESTFIN	-0.0466363	0.00859202	0.00863516	-0.011402	0.00963588	-0.0113619	0.00122967	0.0352442	0.0153782	-0.00756097
0	S_Estonian-2\S_Estonian-2	EST	ESTFIN	-0.0380173	0.0233045	0.00457208	-0.0260045	-0.00585416	-0.00250254	-0.00887718	-0.0494935	-0.0668287	-0.0158492
0	S_French-1\S_French-1	FRA	NEU	0.0287559	-0.0230105	-0.00159365	0.000380412	-0.0109528	0.00210967	-0.00602696	-0.000518685	0.000527791	-0.00560521
0	S_French-2\S_French-2	FRA	NEU	0.0152483	-0.0221007	-0.00755672	-0.0337287	0.0110551	0.00194244	0.00182843	0.0011029	-0.00901003	-0.00191922
0	S_Greek-1\S_Greek-1	GRE	SEU	0.032276	0.0103223	0.0129302	0.0445918	0.0158012	-0.0140889	-0.0238457	-0.0226488	-0.0105322	0.0204686
0	S_Greek-2\S_Greek-2	GRE	SEU	0.0648414	0.0203212	0.0122921	0.116317	0.0237035	-0.0230308	-0.00955092	-0.097884	0.0550732	-0.0162129
0	S_Polish-1\S_Polish-1	HUN	EEU	-0.0118654	0.0338648	0.0174662	-0.00430841	-0.000768823	-0.0129304	0.00705464	-0.0329714	-0.0153853	-0.011934
0	S_Hungarian-1\S_Hungarian-1	POL	EEU	-0.000421791	0.0293141	0.00908847	-0.00672135	0.0140028	0.0103821	0.0294446	0.0667518	0.0299478	0.0137948
0	S_Hungarian-2\S_Hungarian-2	HUN	EEU	-0.00819029	0.0151853	-0.00613701	-0.0272941	0.0102533	-0.00363078	0.00237509	0.009594	0.0196519	-0.0338434
0	GS000013754-ASM\GS000013754-ASM	CRO	SEU	-0.000445337	0.0303098	0.0173852	0.000206704	0.00158979	0.0121129	0.0310728	0.0101145	0.00435299	0.0305609
0	GS000013755-ASM\GS000013755-ASM	UKR(Other)	EEU	-0.0267223	0.0455559	0.0282355	-0.0142224	-0.0114476	0.0184623	0.0247302	-0.00860477	-0.06749	0.0581172
0	GS000015869-ASM\GS000015869-ASM	POL	EEU	-0.0194748	0.0378418	0.0163185	-0.0176181	0.0200079	0.000606761	0.0134286	0.0033207	-0.0457154	0.0251444
0	GS000015871-ASM\GS000015871-ASM	CRO	SEU	0.00607542	0.0348039	0.00655839	0.0195517	0.00417497	0.0191058	0.0031971	-0.0333808	-0.0517039	-0.00563744
0	GS000015872-ASM\GS000015872-ASM	CRO	SEU	-0.00367533	0.0325262	0.0179721	0.0154722	0.00207695	0.0170513	0.000974135	-0.0201966	-0.0518728	0.0222044
0	GS000015873-ASM\GS000015873-ASM	CRO	SEU	0.0066015	0.0191705	0.00956876	0.0184049	0.0182659	0.011224	0.00525192	-0.0326576	-0.0667135	0.0489047
0	GS000016186-ASM\GS000016186-ASM	RUS(Cossack)	RUS	-0.0268054	0.0370918	0.012299	-0.00925381	0.0165498	0.00433296	0.0260528	-0.000276564	-0.0374169	0.0369437
0	GS000016888-ASM\GS000016888-ASM	POL	EEU	-0.0287834	0.0524417	0.0128507	-0.013278	0.0262178	0.00314975	-0.00774075	0.00530561	-0.0203638	0.0438752
0	GS000016889-ASM\GS000016889-ASM	POL	EEU	-0.0367685	0.0440031	0.0226361	-0.0195002	0.00862087	0.0329896	0.00317871	-0.0023256	-0.0732572	0.0178473
0	GS000016890-ASM\GS000016890-ASM	POL	EEU	-0.028328	0.05268	0.0112929	-0.00913837	-0.00806717	0.0099019	0.00957534	-0.0435492	-0.0295917	0.0167702
0	GS000016891-ASM\GS000016891-ASM	GER	NEU	0.0156754	-0.00955162	-0.00587903	-0.0156547	0.00221238	-0.022716	0.0106515	-0.028443	0.0000103568	0.0130964
0	GS000016892-ASM\GS000016892-ASM	GER	NEU	0.0137345	-0.00863079	0.00571808	-0.0126422	-0.0000109794	-0.0108722	0.00236025	-0.0385114	-0.0161049	-0.00943163
0	GS000016893-ASM\GS000016893-ASM	GER	NEU	-0.00045314	0.0152223	-0.00154484	-0.00269662	0.0106045	-0.00978007	0.017129	-0.0306836	-0.00282698	-0.021221
0	GS000016899-ASM\GS000016899-ASM	MOL	SEU	0.00201565	0.0286059	0.013683	0.01825	0.011492	0.0122723	-0.00542015	-0.0142643	-0.0204066	-0.00514121
0	GS000016900-ASM\GS000016900-ASM	MOL	SEU	0.0115627	0.0276898	0.0177461	0.0414254	-0.019757	0.0162671	0.0203899	-0.0514695	-0.034985	-0.00818709
0	GS000016919-ASM\GS000016919-ASM	EST	ESTFIN	-0.0507	0.0138147	0.00888674	-0.0109392	0.0248697	0.00886338	0.014137	-0.0145527	0.00862228	0.0279037
0	GS000017199-ASM\GS000017199-ASM	EST	ESTFIN	-0.0470057	0.0347332	0.0130459	-0.0106996	0.027165	0.0136411	-0.0258294	0.00810194	-0.0462501	0.0548184
0	GS000017206-ASM\GS000017206-ASM	EST	ESTFIN	-0.0531968	0.0328297	0.0237423	-0.0198006	0.000647854	-0.0268544	0.0231653	0.0289189	-0.00513057	0.080966
0	GS000017208-ASM\GS000017208-ASM	EST	ESTFIN	-0.0453131	0.00276735	-0.00729982	-0.0121093	0.00482171	-0.00568536	-0.00268304	0.00200709	-0.0456959	0.0166903
0	GS000017209-ASM\GS000017209-ASM	EST	ESTFIN	-0.053113	0.0410644	0.0208462	-0.0300361	-0.00639585	0.0055187	0.0061685	0.029846	-0.0400098	0.0221238
0	GS000017210-ASM\GS000017210-ASM	EST	ESTFIN	-0.0412152	0.045645	0.01001	-0.00157056	-0.000531279	0.000399972	0.00817825	0.0280834	-0.0539101	-0.00866425
0	GS000035121-ASM\GS000035121-ASM	UKR(Other)	EEU	-0.0263615	0.0453454	0.0109437	-0.009954	0.0197281	0.0201022	0.0225745	0.0303371	-0.013953	0.0192619
0	GS000035174-ASM\GS000035174-ASM	UKR(Other)	EEU	-0.0261418	0.0464119	0.00716181	-0.0143442	-0.00398114	-0.0030498	0.0126965	-0.0241382	-0.0735241	0.0488692
0	GS000035175-ASM\GS000035175-ASM	UKR(Other)	EEU	-0.0187111	0.0360641	0.0225346	-0.00941564	0.00793157	0.00807462	0.0232797	0.0141309	-0.0532274	0.00223653
0	GS000035176-ASM\GS000035176-ASM	UKR(Other)	EEU	-0.0231142	0.0452446	0.0220256	-0.0179156	0.00280036	0.00449862	0.00205622	0.011056	-0.032055	-0.00714201
0	GS000035177-ASM\GS000035177-ASM	UKR(Other)	EEU	-0.0235386	0.0483336	0.0152886	-0.00719759	-0.00418798	-0.00797286	-0.00254707	-0.0508383	-0.0770907	0.0385378
0	GS000035178-ASM\GS000035178-ASM	UKR(Other)	EEU	-0.00483122	0.0371667	0.0172547	0.0089541	0.0109654	0.0150019	0.0175715	0.00480862	0.0149315	0.0407605
0	GS000035179-ASM\GS000035179-ASM	RUS(Cossack)	RUS	-0.0311257	0.0326195	0.0122707	0.00173565	0.00495041	0.00960129	0.0162413	-0.0145543	-0.07965	0.0305537
0	GS000035238-ASM\GS000035238-ASM	UKR(Other)	EEU	-0.0236452	0.0408647	0.0150705	-0.00854611	0.0169149	0.000735336	0.0104528	0.00115244	-0.046484	0.0283915
0	GS000035239-ASM\GS000035239-ASM	UKR(Other)	EEU	0.00187909	0.0365108	0.0174868	0.0330333	-0.00252069	-0.0227911	-0.0154307	-0.0323841	-0.0221963	0.0508111
0	HGDP00511	FRA	NEU	0.0162386	-0.010314	-0.0109646	-0.0223837	-0.0200899	-0.0101097	0.00645155	0.00934726	-0.0422236	0.00153563
0	HGDP00512	FRA	NEU	0.0246488	-0.0177806	-0.000943865	-0.00442081	0.00226593	0.019887	-0.00135089	-0.00638833	-0.00260784	-0.00405821
0	HGDP00513	FRA	NEU	0.0213586	-0.0146561	-0.00585161	-0.00731488	-0.00132575	-0.010939	0.00245299	-0.0155631	-0.0266637	-0.0163874
0	HGDP00514	FRA	NEU	0.018537	-0.0162707	-0.00397316	-0.0307333	0.00939356	-0.0193098	-0.00733721	0.0357631	0.0549594	0.0000534292
0	HGDP00515	FRA	NEU	0.0157347	-0.0149254	0.00110174	-0.0241383	-0.0163827	-0.0105251	0.0121248	-0.00187672	-0.0176909	0.0159274
0	HGDP00516	FRA	NEU	0.0212596	-0.0157225	0.00265647	-0.00220494	-0.005571	0.00456394	-0.0112935	0.00610022	0.0490812	0.000853787
0	HGDP00517	FRA	NEU	0.0170792	-0.0186623	-0.0000200524	-0.0121424	0.0075691	0.0110629	0.0114422	0.0269507	-0.0207489	0.0188131
0	HGDP00518	FRA	NEU	0.023704	-0.0136668	0.0000221109	-0.0242042	-0.00771294	-0.00661456	-0.00166646	-0.000413625	0.028227	0.0161928
0	HGDP00519	FRA	NEU	0.00923561	-0.0178697	-0.00948603	-0.0413618	0.0049592	-0.00504468	0.000527685	0.0193378	0.0138777	-0.00768253
0	HGDP00520	FRA	NEU	0.030338	-0.0116215	0.00429413	0.0101137	0.00522402	0.00784794	-0.00209903	0.0252654	0.026275	-0.0165079
0	HGDP00522	FRA	NEU	0.0191428	-0.0195461	0.0016306	-0.0190495	-0.0049467	-0.010873	-0.00626992	0.00539294	0.00432691	-0.0131168
0	HGDP00523	FRA	NEU	0.0179343	-0.015761	-0.00205937	-0.0278435	0.00628241	-0.00623019	-0.0120403	-0.0073895	0.0134104	0.0142076
0	HGDP00524	FRA	NEU	0.030658	-0.0232624	0.00259028	-0.000347303	-0.00370222	-0.0106308	-0.0146948	0.0250304	-0.0745289	-0.023154
0	HGDP00525	FRA	NEU	0.0188117	-0.0196403	-0.010158	-0.0171596	0.00086692	0.00615057	-0.000601513	-0.024181	-0.0272312	0.00433197
0	HGDP00527	FRA	NEU	0.016173	-0.0157262	-0.0027459	-0.0195227	0.00176554	0.00261854	0.0164922	-0.0164548	-0.0138428	-0.00606244
0	HGDP00528	FRA	NEU	0.013344	-0.0156645	0.00520604	-0.02406	-0.0158294	-0.0130318	0.0203739	-0.0158305	-0.0326804	-0.0380089
0	HGDP00529	FRA	NEU	0.0209013	-0.00665647	-0.0108735	-0.0167186	-0.00407377	-0.0231047	-0.0163643	-0.0449596	-0.0113152	0.00221394
0	HGDP00531	FRA	NEU	0.0310018	-0.031552	-0.0147379	-0.0135041	0.0118225	0.00889899	-0.0103203	0.0494824	-0.013684	0.00684001
0	HGDP00534	FRA	NEU	0.0108878	-0.00436755	-0.00239065	-0.0214776	0.000165271	-0.00949887	0.00247923	-0.00856835	0.00171062	-0.00610164
0	HGDP00535	FRA	NEU	0.0151891	-0.0110717	0.00395861	-0.0369178	-0.0191489	-0.0231767	0.00568326	0.0141365	-0.0598049	-0.00210203
0	HGDP00536	FRA	NEU	0.0289442	-0.0102776	-0.00511296	-0.000486122	-0.000618145	0.000572303	0.00524219	-0.0038521	-0.0171031	0.0103983
0	HGDP00537	FRA	NEU	0.0254026	-0.0174307	-0.00330508	-0.0194039	-0.0145308	-0.0182742	-0.0197942	-0.00980191	0.0241894	0.00343506
0	HGDP00538	FRA	NEU	0.0228526	-0.0161967	0.00536414	-0.0175894	0.00173148	-0.00287398	-0.00964392	0.0252809	-0.0054843	0.0196166
0	HGDP00539	FRA	NEU	0.0242937	-0.0189359	0.00109698	-0.0112881	0.00163087	0.0059014	0.00384781	0.00743636	-0.0154436	-0.0078098
0	HGDP00879	RUS	RUS	-0.0451354	0.0190714	0.0102974	-0.00673197	0.0102837	0.00257304	0.0114331	-0.0325984	-0.0494385	0.0155543
0	HGDP00880	RUS	RUS	-0.0424018	0.0182696	0.0129606	0.0135494	0.00868524	-0.00261342	0.0176666	0.0114691	-0.046904	0.0530361
0	HGDP00881	RUS	RUS	-0.0452962	0.0214699	0.00219723	-0.000364316	0.005705	0.00282233	-0.00422466	-0.0217124	-0.0678441	0.0373087
0	HGDP00882	RUS	RUS	-0.0468888	0.0287485	0.019019	0.00546298	0.000849666	-0.000441225	0.00442919	-0.00758516	-0.0613165	0.0455734
0	HGDP00883	RUS	RUS	-0.0462716	0.021041	0.010316	0.000723694	-0.00320164	-0.00968	0.00702742	-0.0344711	-0.0772625	0.0128726
0	HGDP00884	RUS	RUS	-0.0361665	0.0240763	0.0109663	-0.00856972	0.01403	-0.00258168	-0.0084526	-0.0113099	-0.0263925	0.00596663
0	HGDP00885	RUS	RUS	-0.0466344	0.0241548	0.0128749	0.00116777	0.0169307	0.0038123	0.0166374	-0.0168789	0.0191086	0.0272391
0	HGDP00886	RUS	RUS	-0.0468512	0.0157935	0.00890377	0.00849702	0.0227327	-0.0137317	0.000598198	0.00280515	-0.016981	0.0504831
0	HGDP00888	RUS	RUS	-0.0412387	0.0174909	0.0182609	0.00127297	0.0032049	-0.00661563	0.013729	0.0095822	-0.0357374	0.0285519
0	HGDP00889	RUS	RUS	-0.0429991	0.0216479	0.00964142	-0.0047749	-0.00128848	-0.0217126	0.0167116	-0.0215389	-0.0356691	0.0480847
0	HGDP00890	RUS	RUS	-0.0437136	0.0238488	0.00377276	0.00212682	0.01654	-0.0175275	0.00366536	0.0277202	-0.0437281	0.00445268
0	HGDP00891	RUS	RUS	-0.0392811	0.0235024	0.00713044	0.00536157	0.00809654	-0.00379633	0.0178347	0.0325618	-0.0084786	0.0453732
0	HGDP00892	RUS	RUS	-0.0487013	0.0171597	0.0130099	-0.00752258	0.0167796	-0.00496621	-0.0142142	-0.0107686	-0.0841469	0.0339311
0	HGDP00893	RUS	RUS	-0.0475807	0.0155405	0.0145038	0.00676125	0.00898075	-0.00397532	0.0247319	-0.0370713	-0.0694343	0.0247672
0	HGDP00894	RUS	RUS	-0.0407368	0.0220306	-0.0000353696	-0.00473832	0.019315	-0.0369018	0.0270234	-0.0050835	-0.0515712	0.0217335
0	HGDP00895	RUS	RUS	-0.047269	0.0118465	0.0163832	0.0101663	0.0198073	0.0082282	0.00201679	0.0021801	-0.02888	0.0348278
0	HGDP00896	RUS	RUS	-0.0446682	0.0256984	0.0157272	0.00682315	0.0177313	-0.0210682	0.0214165	-0.0213877	-0.0308446	0.0188179
0	HGDP00897	RUS	RUS	-0.0430529	0.0222462	0.0135361	-0.00860112	-0.00412766	-0.00920715	0.013589	0.00807467	-0.0256041	0.0231837
0	HGDP00898	RUS	RUS	-0.0481005	0.0239277	-0.00445426	0.000609279	0.00825635	-0.015212	-0.00803634	-0.0222424	-0.0439031	0.0294332
0	HGDP00899	RUS	RUS	-0.041607	0.012959	0.0045769	0.00715663	0.00603865	-0.00438283	0.0137618	-0.00176874	-0.0303084	0.0178015
0	HGDP00900	RUS	RUS	-0.0395432	0.026331	0.00416666	-0.0250386	0.0270891	0.0105239	0.0159196	-0.00659678	-0.0322915	0.00850247
0	HGDP00901	RUS	RUS	-0.0476936	0.0235496	0.0109009	0.00761562	-0.00937507	-0.00937132	0.0183643	-0.0295125	-0.0574713	0.0134424
0	HGDP00902	RUS	RUS	-0.0442262	0.0245986	0.00511026	0.00465336	-0.00803408	-0.0155759	0.011539	-0.0109157	-0.0390623	0.0177735
